Order_ID,Order_Date,Ship_Date,Ship_Mode_ID,Customer_ID,Postal_Code
US-2018-120147,2018-03-30 00:00:00,2018-03-30 00:00:00,4,TB-21400,90036.0
CA-2017-158043,2017-01-31 00:00:00,2017-02-04 00:00:00,1,JK-15325,8401.0
US-2018-106579,2018-06-08 00:00:00,2018-06-13 00:00:00,2,BW-11200,60076.0
CA-2015-115889,2015-11-02 00:00:00,2015-11-06 00:00:00,2,SH-20395,94122.0
US-2018-161935,2018-07-14 00:00:00,2018-07-18 00:00:00,2,JL-15835,43229.0
US-2018-167920,2018-12-09 00:00:00,2018-12-12 00:00:00,1,JL-15835,40475.0
CA-2017-162383,2017-09-05 00:00:00,2017-09-11 00:00:00,2,MD-17350,43130.0
CA-2015-125731,2015-09-10 00:00:00,2015-09-16 00:00:00,2,CL-12565,97030.0
US-2018-106145,2018-09-26 00:00:00,2018-09-26 00:00:00,4,RA-19885,94109.0
CA-2017-107146,2017-06-17 00:00:00,2017-06-19 00:00:00,3,LC-16885,80501.0
US-2018-134642,2018-02-25 00:00:00,2018-03-01 00:00:00,2,SW-20245,27834.0
US-2018-160143,2018-03-31 00:00:00,2018-04-07 00:00:00,2,HG-14965,90004.0
CA-2018-103415,2018-12-03 00:00:00,2018-12-08 00:00:00,2,MV-17485,77041.0
CA-2017-106460,2017-02-19 00:00:00,2017-02-22 00:00:00,1,GT-14710,94109.0
US-2018-112347,2018-12-02 00:00:00,2018-12-06 00:00:00,2,BS-11380,80219.0
CA-2015-103492,2015-10-10 00:00:00,2015-10-15 00:00:00,2,CM-12715,77340.0
CA-2017-136595,2017-09-05 00:00:00,2017-09-07 00:00:00,3,EM-13825,77036.0
CA-2015-140396,2015-11-20 00:00:00,2015-11-25 00:00:00,2,KH-16330,10024.0
CA-2015-114181,2015-05-10 00:00:00,2015-05-14 00:00:00,1,AF-10885,19134.0
CA-2018-159506,2018-11-27 00:00:00,2018-12-02 00:00:00,2,JR-16210,47201.0
US-2015-137155,2015-11-01 00:00:00,2015-11-05 00:00:00,2,DL-12925,11561.0
CA-2017-105746,2017-12-30 00:00:00,2018-01-01 00:00:00,3,BD-11605,17602.0
US-2017-104815,2017-09-03 00:00:00,2017-09-07 00:00:00,2,RB-19570,60610.0
CA-2018-157672,2018-10-05 00:00:00,2018-10-07 00:00:00,3,RB-19795,80219.0
US-2017-166660,2017-01-30 00:00:00,2017-02-01 00:00:00,1,TB-21250,98103.0
CA-2018-140802,2018-04-21 00:00:00,2018-04-23 00:00:00,3,KN-16390,77070.0
CA-2015-133830,2015-12-05 00:00:00,2015-12-10 00:00:00,2,RL-19615,90045.0
CA-2015-100916,2015-10-21 00:00:00,2015-10-26 00:00:00,2,FH-14275,23602.0
CA-2016-129532,2016-12-08 00:00:00,2016-12-12 00:00:00,2,YS-21880,90036.0
CA-2015-134726,2015-11-02 00:00:00,2015-11-07 00:00:00,1,SW-20755,98115.0
CA-2017-138597,2017-12-18 00:00:00,2017-12-21 00:00:00,3,PN-18775,68104.0
CA-2016-123113,2016-11-23 00:00:00,2016-11-27 00:00:00,1,AT-10735,7960.0
CA-2016-169656,2016-08-13 00:00:00,2016-08-16 00:00:00,3,EJ-13720,19143.0
CA-2016-142734,2016-04-16 00:00:00,2016-04-21 00:00:00,2,DM-13345,10024.0
CA-2015-163223,2015-03-21 00:00:00,2015-03-25 00:00:00,2,KH-16690,22153.0
CA-2018-122945,2018-11-16 00:00:00,2018-11-22 00:00:00,2,MB-18085,95661.0
CA-2016-139738,2016-09-25 00:00:00,2016-09-29 00:00:00,2,DK-12895,61107.0
CA-2017-158778,2017-09-05 00:00:00,2017-09-09 00:00:00,2,DB-13210,19134.0
CA-2018-119655,2018-04-20 00:00:00,2018-04-24 00:00:00,2,CV-12295,48234.0
CA-2016-164567,2016-06-15 00:00:00,2016-06-19 00:00:00,2,GK-14620,90004.0
CA-2015-131947,2015-09-17 00:00:00,2015-09-22 00:00:00,2,JA-15970,97477.0
CA-2017-152520,2017-07-08 00:00:00,2017-07-12 00:00:00,2,TH-21115,2908.0
CA-2017-101791,2017-05-27 00:00:00,2017-05-31 00:00:00,2,BS-11665,60623.0
CA-2018-121195,2018-12-24 00:00:00,2018-12-27 00:00:00,3,NS-18505,75220.0
CA-2018-163209,2018-05-03 00:00:00,2018-05-07 00:00:00,2,MK-18160,94122.0
CA-2015-133354,2015-02-22 00:00:00,2015-02-24 00:00:00,3,SA-20830,92553.0
US-2016-130491,2016-02-08 00:00:00,2016-02-11 00:00:00,3,BH-11710,67846.0
CA-2016-113740,2016-08-24 00:00:00,2016-08-28 00:00:00,1,SC-20380,10035.0
CA-2015-148425,2015-11-30 00:00:00,2015-12-04 00:00:00,2,RF-19345,32839.0
CA-2017-144309,2017-12-10 00:00:00,2017-12-16 00:00:00,2,CM-12235,13601.0
CA-2018-151225,2018-10-27 00:00:00,2018-10-29 00:00:00,3,JM-15655,90032.0
US-2015-144078,2015-11-25 00:00:00,2015-11-29 00:00:00,2,RB-19435,90004.0
CA-2015-124464,2015-07-14 00:00:00,2015-07-20 00:00:00,2,SS-20515,19711.0
CA-2016-136805,2016-05-23 00:00:00,2016-05-27 00:00:00,1,NM-18445,48234.0
US-2016-159499,2016-11-21 00:00:00,2016-11-23 00:00:00,1,EM-14095,85023.0
CA-2015-162089,2015-03-30 00:00:00,2015-04-01 00:00:00,3,MP-17470,78521.0
US-2018-158526,2018-12-29 00:00:00,2019-01-01 00:00:00,1,KH-16360,40214.0
CA-2018-104885,2018-03-02 00:00:00,2018-03-08 00:00:00,2,DB-13555,19711.0
US-2017-157490,2017-10-06 00:00:00,2017-10-07 00:00:00,3,LB-16795,81001.0
CA-2016-161452,2016-04-05 00:00:00,2016-04-11 00:00:00,2,CA-11965,90036.0
US-2015-115196,2015-09-09 00:00:00,2015-09-13 00:00:00,2,DL-12925,27834.0
CA-2017-138968,2017-03-15 00:00:00,2017-03-16 00:00:00,3,FC-14335,94110.0
CA-2016-101889,2016-12-27 00:00:00,2016-12-31 00:00:00,2,DB-13120,43302.0
CA-2018-110821,2018-08-07 00:00:00,2018-08-08 00:00:00,3,CK-12205,75081.0
CA-2016-121552,2016-03-22 00:00:00,2016-03-27 00:00:00,2,FW-14395,35810.0
CA-2016-107685,2016-11-30 00:00:00,2016-12-02 00:00:00,1,JM-15865,89115.0
US-2015-120740,2015-04-15 00:00:00,2015-04-15 00:00:00,4,PS-18970,90049.0
CA-2018-155740,2018-07-30 00:00:00,2018-08-02 00:00:00,3,TC-21475,44107.0
CA-2018-146493,2018-06-01 00:00:00,2018-06-05 00:00:00,2,CV-12805,68025.0
CA-2015-105417,2015-01-07 00:00:00,2015-01-12 00:00:00,2,VS-21820,77340.0
US-2018-141509,2018-09-29 00:00:00,2018-10-01 00:00:00,3,SC-20575,90036.0
CA-2018-139493,2018-09-13 00:00:00,2018-09-19 00:00:00,2,SG-20605,28806.0
CA-2015-151967,2015-10-22 00:00:00,2015-10-26 00:00:00,2,NB-18580,71111.0
US-2017-140158,2017-10-04 00:00:00,2017-10-08 00:00:00,2,DR-12940,2908.0
CA-2016-130974,2016-11-27 00:00:00,2016-11-29 00:00:00,1,MA-17560,2149.0
CA-2018-133487,2018-05-06 00:00:00,2018-05-09 00:00:00,1,TS-21655,91730.0
CA-2015-142951,2015-10-08 00:00:00,2015-10-08 00:00:00,4,JG-15115,28205.0
CA-2015-133592,2015-12-31 00:00:00,2016-01-07 00:00:00,2,KM-16375,2908.0
CA-2016-120782,2016-04-28 00:00:00,2016-05-01 00:00:00,3,SD-20485,48640.0
CA-2016-116876,2016-02-14 00:00:00,2016-02-21 00:00:00,2,TT-21070,14609.0
CA-2017-169838,2017-11-25 00:00:00,2017-11-29 00:00:00,2,BB-11545,49201.0
US-2018-128951,2018-07-15 00:00:00,2018-07-17 00:00:00,3,RS-19420,23434.0
CA-2015-102330,2015-12-29 00:00:00,2016-01-03 00:00:00,2,AI-10855,94513.0
CA-2017-118899,2017-03-22 00:00:00,2017-03-22 00:00:00,4,MC-17275,98103.0
CA-2018-107958,2018-07-02 00:00:00,2018-07-05 00:00:00,3,AH-10120,77036.0
CA-2018-151799,2018-12-14 00:00:00,2018-12-18 00:00:00,2,BF-11170,1841.0
CA-2017-114601,2017-08-26 00:00:00,2017-09-02 00:00:00,2,AA-10480,48234.0
CA-2018-100237,2018-10-15 00:00:00,2018-10-19 00:00:00,2,SV-20815,84057.0
CA-2015-139542,2015-10-25 00:00:00,2015-10-29 00:00:00,2,EH-14185,19120.0
US-2016-142811,2016-04-02 00:00:00,2016-04-07 00:00:00,2,JL-15850,85204.0
CA-2018-139353,2018-10-28 00:00:00,2018-10-30 00:00:00,1,JM-15250,28314.0
CA-2015-150203,2015-12-05 00:00:00,2015-12-07 00:00:00,3,JB-15925,90032.0
US-2018-101518,2018-11-03 00:00:00,2018-11-08 00:00:00,2,PB-19105,19140.0
CA-2016-149636,2016-01-06 00:00:00,2016-01-12 00:00:00,2,SP-20620,80906.0
US-2018-146213,2018-09-09 00:00:00,2018-09-14 00:00:00,2,MC-17605,90032.0
CA-2016-108588,2016-01-05 00:00:00,2016-01-10 00:00:00,2,BG-11695,10009.0
US-2018-138086,2018-04-16 00:00:00,2018-04-20 00:00:00,2,JO-15550,94109.0
CA-2016-139374,2016-09-10 00:00:00,2016-09-14 00:00:00,2,AR-10345,78745.0
CA-2017-113978,2017-09-25 00:00:00,2017-09-29 00:00:00,2,TS-21505,44105.0
US-2016-150231,2016-03-16 00:00:00,2016-03-20 00:00:00,1,JK-15640,10009.0
CA-2017-106915,2017-11-26 00:00:00,2017-12-02 00:00:00,2,GA-14515,79907.0
US-2017-109260,2017-09-26 00:00:00,2017-10-01 00:00:00,2,TN-21040,32303.0
CA-2018-104850,2018-06-13 00:00:00,2018-06-19 00:00:00,2,TW-21025,98103.0
CA-2018-140508,2018-09-18 00:00:00,2018-09-21 00:00:00,3,PA-19060,75220.0
CA-2018-143294,2018-06-02 00:00:00,2018-06-08 00:00:00,2,JD-15790,77070.0
CA-2017-165673,2017-05-15 00:00:00,2017-05-19 00:00:00,1,MN-17935,45503.0
CA-2018-134418,2018-09-15 00:00:00,2018-09-20 00:00:00,2,GM-14500,98103.0
US-2017-106313,2017-08-22 00:00:00,2017-08-26 00:00:00,2,DG-13300,98105.0
CA-2015-105872,2015-05-30 00:00:00,2015-06-06 00:00:00,2,JG-15160,10024.0
CA-2018-108287,2018-12-18 00:00:00,2018-12-20 00:00:00,3,AG-10330,28205.0
CA-2018-141103,2018-07-30 00:00:00,2018-08-06 00:00:00,2,JF-15355,21215.0
CA-2015-154781,2015-11-21 00:00:00,2015-11-26 00:00:00,2,SC-20680,94110.0
CA-2016-147816,2016-09-24 00:00:00,2016-09-26 00:00:00,1,CM-11935,85705.0
CA-2018-105326,2018-08-20 00:00:00,2018-08-27 00:00:00,2,KT-16480,90036.0
CA-2017-133613,2017-06-17 00:00:00,2017-06-22 00:00:00,2,CP-12340,6708.0
CA-2016-109113,2016-12-19 00:00:00,2016-12-23 00:00:00,2,EK-13795,60610.0
CA-2016-156153,2016-05-31 00:00:00,2016-06-02 00:00:00,1,CW-11905,11561.0
CA-2016-133242,2016-06-18 00:00:00,2016-06-24 00:00:00,2,KH-16510,22204.0
CA-2016-158323,2016-11-30 00:00:00,2016-12-03 00:00:00,3,AB-10600,28540.0
CA-2016-161795,2016-12-21 00:00:00,2016-12-23 00:00:00,1,AH-10075,43229.0
CA-2018-100902,2018-11-17 00:00:00,2018-11-21 00:00:00,2,CK-12595,28205.0
CA-2018-112844,2018-11-13 00:00:00,2018-11-16 00:00:00,1,SP-20620,14215.0
CA-2017-158925,2017-10-24 00:00:00,2017-10-28 00:00:00,2,JP-15460,77041.0
CA-2015-155390,2015-12-06 00:00:00,2015-12-11 00:00:00,2,BG-11035,38109.0
CA-2018-123071,2018-12-03 00:00:00,2018-12-06 00:00:00,3,CC-12550,75023.0
CA-2018-156391,2018-09-26 00:00:00,2018-09-28 00:00:00,3,SL-20155,97301.0
CA-2016-103093,2016-02-03 00:00:00,2016-02-07 00:00:00,2,FO-14305,31907.0
US-2018-118941,2018-08-12 00:00:00,2018-08-12 00:00:00,4,BB-11545,21044.0
CA-2016-169299,2016-08-24 00:00:00,2016-08-26 00:00:00,3,DO-13435,97206.0
CA-2018-154088,2018-11-12 00:00:00,2018-11-17 00:00:00,2,LB-16735,32303.0
CA-2017-155978,2017-08-01 00:00:00,2017-08-01 00:00:00,4,TS-21205,92503.0
CA-2017-108196,2017-11-25 00:00:00,2017-12-02 00:00:00,2,CS-12505,43130.0
CA-2017-152800,2017-04-13 00:00:00,2017-04-15 00:00:00,3,SP-20920,94109.0
CA-2015-166961,2015-12-27 00:00:00,2015-12-31 00:00:00,2,CD-12790,92553.0
CA-2017-139381,2017-04-18 00:00:00,2017-04-22 00:00:00,2,RF-19840,23320.0
CA-2016-132136,2016-03-08 00:00:00,2016-03-12 00:00:00,2,FO-14305,60623.0
CA-2017-162236,2017-11-04 00:00:00,2017-11-06 00:00:00,1,ER-13855,28205.0
US-2015-111353,2015-11-29 00:00:00,2015-12-06 00:00:00,2,PB-19150,10009.0
US-2017-117037,2017-05-17 00:00:00,2017-05-20 00:00:00,3,LW-17215,60653.0
CA-2018-160801,2018-09-19 00:00:00,2018-09-19 00:00:00,4,FG-14260,19120.0
CA-2017-108364,2017-12-19 00:00:00,2017-12-24 00:00:00,2,BP-11050,60623.0
CA-2018-169362,2018-10-12 00:00:00,2018-10-15 00:00:00,3,SP-20860,75217.0
CA-2016-127481,2016-12-12 00:00:00,2016-12-15 00:00:00,1,JD-15895,89115.0
CA-2016-112711,2016-07-12 00:00:00,2016-07-18 00:00:00,2,FM-14380,79109.0
US-2016-145121,2016-10-02 00:00:00,2016-10-06 00:00:00,2,MP-17965,6457.0
CA-2018-166184,2018-03-24 00:00:00,2018-03-27 00:00:00,3,HR-14830,10035.0
CA-2018-157413,2018-06-01 00:00:00,2018-06-06 00:00:00,2,BW-11065,19120.0
CA-2015-143637,2015-03-24 00:00:00,2015-03-29 00:00:00,1,MS-17710,93727.0
CA-2016-102260,2016-09-22 00:00:00,2016-09-26 00:00:00,2,SJ-20125,37064.0
US-2017-137295,2017-01-08 00:00:00,2017-01-13 00:00:00,2,VS-21820,27604.0
CA-2017-134334,2017-02-14 00:00:00,2017-02-15 00:00:00,3,DK-13090,20735.0
US-2018-109316,2018-06-08 00:00:00,2018-06-10 00:00:00,3,MG-17680,90049.0
CA-2017-138478,2017-10-21 00:00:00,2017-10-26 00:00:00,1,DP-13390,89031.0
CA-2018-150469,2018-01-26 00:00:00,2018-01-30 00:00:00,2,CJ-12010,94109.0
CA-2018-152436,2018-12-08 00:00:00,2018-12-10 00:00:00,1,CW-11905,2920.0
CA-2017-169334,2017-10-21 00:00:00,2017-10-24 00:00:00,1,GW-14605,38301.0
US-2015-115413,2015-08-26 00:00:00,2015-09-01 00:00:00,2,PP-18955,19711.0
CA-2015-125150,2015-05-16 00:00:00,2015-05-23 00:00:00,2,PW-19030,90036.0
CA-2016-127327,2016-02-03 00:00:00,2016-02-07 00:00:00,2,PW-19030,13440.0
CA-2018-117114,2018-10-31 00:00:00,2018-11-05 00:00:00,2,CY-12745,60610.0
CA-2016-137302,2016-04-26 00:00:00,2016-05-01 00:00:00,2,BW-11110,92105.0
CA-2017-112382,2017-05-09 00:00:00,2017-05-13 00:00:00,2,MB-18085,77036.0
CA-2016-128958,2016-01-24 00:00:00,2016-01-28 00:00:00,2,CR-12820,33407.0
CA-2016-106257,2016-04-13 00:00:00,2016-04-17 00:00:00,1,EB-14110,90045.0
CA-2016-149083,2016-09-25 00:00:00,2016-09-30 00:00:00,2,SH-19975,98103.0
US-2015-137869,2015-03-28 00:00:00,2015-04-02 00:00:00,2,CV-12295,50315.0
CA-2017-116603,2017-07-17 00:00:00,2017-07-22 00:00:00,2,AT-10735,10024.0
CA-2015-158470,2015-04-19 00:00:00,2015-04-23 00:00:00,1,AG-10390,22204.0
US-2018-123834,2018-07-21 00:00:00,2018-07-25 00:00:00,2,GM-14500,78577.0
CA-2016-125976,2016-09-27 00:00:00,2016-10-02 00:00:00,2,JK-15205,22204.0
CA-2017-128706,2017-02-27 00:00:00,2017-03-02 00:00:00,2,DW-13540,77070.0
CA-2017-104311,2017-05-02 00:00:00,2017-05-06 00:00:00,2,AS-10090,75061.0
CA-2015-169649,2015-12-09 00:00:00,2015-12-15 00:00:00,2,TS-21205,60653.0
CA-2016-144890,2016-12-25 00:00:00,2016-12-29 00:00:00,2,SM-20320,90049.0
CA-2018-135587,2018-12-07 00:00:00,2018-12-12 00:00:00,2,BH-11710,39401.0
CA-2015-103429,2015-05-30 00:00:00,2015-06-01 00:00:00,3,LW-16825,10024.0
CA-2018-152261,2018-03-02 00:00:00,2018-03-06 00:00:00,2,JA-15970,44221.0
CA-2016-142993,2016-10-12 00:00:00,2016-10-17 00:00:00,2,KA-16525,98103.0
CA-2016-143364,2016-07-14 00:00:00,2016-07-19 00:00:00,1,TG-21310,85204.0
CA-2015-100972,2015-11-19 00:00:00,2015-11-24 00:00:00,1,DB-13360,84106.0
CA-2017-136994,2017-05-27 00:00:00,2017-06-02 00:00:00,2,LS-17245,90045.0
US-2018-166233,2018-07-03 00:00:00,2018-07-09 00:00:00,2,MO-17950,28540.0
CA-2018-122112,2018-09-25 00:00:00,2018-09-29 00:00:00,2,CA-11965,44107.0
CA-2017-101672,2017-10-03 00:00:00,2017-10-07 00:00:00,2,DB-12910,92630.0
CA-2018-168403,2018-09-09 00:00:00,2018-09-15 00:00:00,2,DK-12835,97206.0
CA-2016-148705,2016-03-12 00:00:00,2016-03-18 00:00:00,2,EB-14170,28205.0
CA-2017-160241,2017-11-29 00:00:00,2017-12-04 00:00:00,1,DR-12940,60505.0
CA-2017-155747,2017-06-14 00:00:00,2017-06-21 00:00:00,2,JS-15685,19140.0
CA-2018-118017,2018-12-03 00:00:00,2018-12-06 00:00:00,1,LC-16870,80229.0
CA-2017-113117,2017-08-16 00:00:00,2017-08-22 00:00:00,2,JP-15520,95616.0
CA-2017-148684,2017-12-25 00:00:00,2017-12-29 00:00:00,2,TS-21655,72701.0
CA-2018-125367,2018-07-23 00:00:00,2018-07-30 00:00:00,2,NM-18445,10011.0
CA-2018-124744,2018-06-21 00:00:00,2018-06-25 00:00:00,2,EH-14125,26003.0
CA-2018-128363,2018-08-13 00:00:00,2018-08-18 00:00:00,2,DC-12850,38109.0
CA-2016-126669,2016-11-07 00:00:00,2016-11-13 00:00:00,2,DO-13645,77036.0
US-2016-118766,2016-10-15 00:00:00,2016-10-22 00:00:00,2,LS-16975,75217.0
CA-2017-112585,2017-07-30 00:00:00,2017-08-02 00:00:00,3,RW-19630,94122.0
CA-2017-149762,2017-12-03 00:00:00,2017-12-07 00:00:00,2,RD-19720,95037.0
CA-2017-167605,2017-04-28 00:00:00,2017-04-30 00:00:00,1,RB-19570,60174.0
US-2018-105697,2018-08-25 00:00:00,2018-08-27 00:00:00,3,JE-15715,44105.0
CA-2018-165323,2018-06-17 00:00:00,2018-06-21 00:00:00,2,SR-20740,10024.0
CA-2016-110891,2016-11-20 00:00:00,2016-11-24 00:00:00,2,PO-19195,19140.0
CA-2018-100783,2018-09-04 00:00:00,2018-09-08 00:00:00,1,JK-16120,75043.0
CA-2016-152513,2016-07-04 00:00:00,2016-07-08 00:00:00,1,JP-16135,92024.0
CA-2018-139822,2018-09-15 00:00:00,2018-09-21 00:00:00,2,Dp-13240,6708.0
CA-2018-107713,2018-03-13 00:00:00,2018-03-17 00:00:00,2,JB-16000,21044.0
CA-2018-134096,2018-09-24 00:00:00,2018-09-29 00:00:00,2,PP-18955,33021.0
CA-2017-125843,2017-08-13 00:00:00,2017-08-16 00:00:00,3,RF-19840,22153.0
CA-2018-120404,2018-11-20 00:00:00,2018-11-24 00:00:00,1,KH-16330,10035.0
CA-2018-167549,2018-07-25 00:00:00,2018-07-27 00:00:00,3,EM-14200,75217.0
CA-2017-120082,2017-03-25 00:00:00,2017-03-27 00:00:00,1,DK-12835,10024.0
US-2017-168095,2017-07-15 00:00:00,2017-07-20 00:00:00,2,MC-17425,97206.0
CA-2018-166093,2018-08-17 00:00:00,2018-08-24 00:00:00,2,RW-19540,94513.0
CA-2017-146325,2017-12-14 00:00:00,2017-12-17 00:00:00,3,DS-13180,92037.0
CA-2018-134194,2018-12-25 00:00:00,2019-01-01 00:00:00,2,GA-14725,75081.0
CA-2015-131009,2015-03-01 00:00:00,2015-03-05 00:00:00,2,SC-20380,79907.0
CA-2016-145814,2016-11-19 00:00:00,2016-11-24 00:00:00,2,KD-16345,10035.0
CA-2015-138359,2015-04-01 00:00:00,2015-04-06 00:00:00,2,KH-16330,2151.0
CA-2018-131807,2018-10-05 00:00:00,2018-10-10 00:00:00,2,GG-14650,95928.0
CA-2018-104864,2018-11-18 00:00:00,2018-11-23 00:00:00,1,JS-15685,33023.0
CA-2016-138219,2016-03-23 00:00:00,2016-03-30 00:00:00,2,BP-11095,90049.0
CA-2017-157707,2017-10-10 00:00:00,2017-10-12 00:00:00,3,CC-12610,80219.0
US-2016-126753,2016-08-16 00:00:00,2016-08-20 00:00:00,2,SP-20860,19134.0
CA-2015-166051,2015-05-31 00:00:00,2015-06-05 00:00:00,2,JK-15625,39212.0
CA-2016-113040,2016-08-27 00:00:00,2016-08-31 00:00:00,2,CC-12100,90045.0
CA-2015-103800,2015-01-03 00:00:00,2015-01-07 00:00:00,2,DP-13000,77095.0
CA-2015-113383,2015-09-10 00:00:00,2015-09-13 00:00:00,3,SF-20065,7011.0
CA-2018-152499,2018-01-22 00:00:00,2018-01-25 00:00:00,1,EH-13765,60623.0
CA-2017-151498,2017-04-21 00:00:00,2017-04-24 00:00:00,3,DN-13690,98115.0
CA-2017-137939,2017-07-20 00:00:00,2017-07-23 00:00:00,1,PJ-19015,11561.0
US-2017-117793,2017-08-23 00:00:00,2017-08-29 00:00:00,2,MA-17560,53081.0
CA-2017-133872,2017-06-14 00:00:00,2017-06-17 00:00:00,3,VM-21835,33433.0
US-2016-165743,2016-11-20 00:00:00,2016-11-23 00:00:00,1,MM-18055,80013.0
US-2018-105998,2018-11-03 00:00:00,2018-11-05 00:00:00,3,CR-12580,92037.0
US-2015-148194,2015-05-04 00:00:00,2015-05-07 00:00:00,3,BS-11365,98105.0
US-2016-151407,2016-11-08 00:00:00,2016-11-12 00:00:00,2,RD-19585,52001.0
CA-2016-110870,2016-12-12 00:00:00,2016-12-15 00:00:00,3,KD-16270,90032.0
CA-2015-143210,2015-12-01 00:00:00,2015-12-03 00:00:00,3,AA-10645,1852.0
CA-2017-139808,2017-10-07 00:00:00,2017-10-11 00:00:00,2,MC-18100,98270.0
CA-2016-110863,2016-11-17 00:00:00,2016-11-24 00:00:00,2,AA-10645,73120.0
CA-2015-127859,2015-03-17 00:00:00,2015-03-20 00:00:00,1,QJ-19255,19134.0
US-2016-136427,2016-06-20 00:00:00,2016-06-23 00:00:00,3,JM-16195,80013.0
CA-2018-120168,2018-05-25 00:00:00,2018-05-25 00:00:00,4,TB-21625,10009.0
US-2015-131870,2015-09-09 00:00:00,2015-09-11 00:00:00,3,NF-18595,43130.0
CA-2018-114804,2018-10-17 00:00:00,2018-10-19 00:00:00,1,BF-11020,95351.0
CA-2018-167227,2018-11-02 00:00:00,2018-11-05 00:00:00,3,NP-18670,63116.0
CA-2015-129189,2015-07-21 00:00:00,2015-07-25 00:00:00,2,HM-14860,75217.0
CA-2016-132465,2016-09-11 00:00:00,2016-09-15 00:00:00,1,DM-13525,10035.0
CA-2017-166373,2017-10-21 00:00:00,2017-10-25 00:00:00,2,JF-15565,78207.0
CA-2017-158806,2017-01-07 00:00:00,2017-01-11 00:00:00,2,NM-18520,79109.0
CA-2016-119690,2016-06-25 00:00:00,2016-06-28 00:00:00,3,MV-17485,77041.0
CA-2016-153738,2016-09-20 00:00:00,2016-09-22 00:00:00,3,AG-10270,1841.0
CA-2018-169012,2018-07-10 00:00:00,2018-07-14 00:00:00,2,BF-11275,31907.0
CA-2018-109393,2018-06-30 00:00:00,2018-07-02 00:00:00,1,JC-15775,90032.0
CA-2018-121489,2018-08-21 00:00:00,2018-08-25 00:00:00,1,CM-11815,98115.0
US-2018-133081,2018-03-11 00:00:00,2018-03-15 00:00:00,2,PV-18985,2138.0
CA-2018-165008,2018-09-15 00:00:00,2018-09-17 00:00:00,1,DO-13645,84106.0
CA-2017-145611,2017-09-20 00:00:00,2017-09-24 00:00:00,2,HA-14905,10035.0
CA-2017-113600,2017-12-15 00:00:00,2017-12-17 00:00:00,1,SH-20395,44221.0
CA-2018-130834,2018-11-03 00:00:00,2018-11-06 00:00:00,1,JM-16195,28403.0
CA-2017-168543,2017-07-03 00:00:00,2017-07-07 00:00:00,2,DK-13225,10035.0
CA-2015-144974,2015-09-26 00:00:00,2015-09-30 00:00:00,2,CM-12715,19140.0
CA-2015-109904,2015-07-14 00:00:00,2015-07-17 00:00:00,1,BF-10975,10009.0
CA-2018-152205,2018-09-28 00:00:00,2018-10-05 00:00:00,2,SF-20965,19134.0
CA-2016-121188,2016-08-28 00:00:00,2016-09-04 00:00:00,2,CB-12025,90049.0
CA-2016-156013,2016-09-20 00:00:00,2016-09-26 00:00:00,2,TC-20980,11561.0
CA-2017-132997,2017-11-07 00:00:00,2017-11-09 00:00:00,3,LW-17215,14609.0
US-2016-160563,2016-10-20 00:00:00,2016-10-24 00:00:00,2,NS-18640,94109.0
CA-2018-151750,2018-01-01 00:00:00,2018-01-05 00:00:00,2,JM-15250,77340.0
CA-2016-106187,2016-06-23 00:00:00,2016-06-29 00:00:00,2,RF-19345,30344.0
US-2017-164945,2017-11-22 00:00:00,2017-11-27 00:00:00,2,CA-12055,10009.0
CA-2016-150714,2016-10-26 00:00:00,2016-11-01 00:00:00,2,KH-16690,97477.0
CA-2017-105753,2017-10-20 00:00:00,2017-10-26 00:00:00,2,LC-16960,22204.0
CA-2018-120894,2018-04-28 00:00:00,2018-05-02 00:00:00,2,JL-15130,28403.0
CA-2017-106621,2017-09-29 00:00:00,2017-10-01 00:00:00,1,DM-12955,85364.0
CA-2016-107020,2016-07-10 00:00:00,2016-07-14 00:00:00,2,MV-18190,92404.0
US-2016-117492,2016-08-07 00:00:00,2016-08-09 00:00:00,3,NS-18640,21215.0
CA-2015-101392,2015-12-07 00:00:00,2015-12-13 00:00:00,2,AS-10630,98103.0
CA-2016-127502,2016-12-10 00:00:00,2016-12-14 00:00:00,2,MT-17815,94110.0
CA-2018-143658,2018-11-08 00:00:00,2018-11-13 00:00:00,1,SR-20425,10035.0
CA-2018-133046,2018-07-27 00:00:00,2018-08-01 00:00:00,1,DK-13375,98115.0
CA-2018-122798,2018-12-28 00:00:00,2019-01-01 00:00:00,2,SV-20935,87105.0
CA-2017-169663,2017-03-10 00:00:00,2017-03-13 00:00:00,3,RH-19510,90045.0
CA-2016-149846,2016-05-22 00:00:00,2016-05-26 00:00:00,2,SB-20185,90045.0
CA-2018-159149,2018-02-17 00:00:00,2018-02-19 00:00:00,3,CR-12820,77041.0
US-2018-167570,2018-12-08 00:00:00,2018-12-15 00:00:00,2,EG-13900,19140.0
CA-2018-160122,2018-11-18 00:00:00,2018-11-23 00:00:00,2,RD-19930,60623.0
CA-2017-130393,2017-12-01 00:00:00,2017-12-03 00:00:00,1,JM-15865,76903.0
CA-2018-144820,2018-10-03 00:00:00,2018-10-07 00:00:00,1,LW-16825,77506.0
CA-2018-101014,2018-08-29 00:00:00,2018-09-04 00:00:00,2,RW-19540,90049.0
CA-2018-105543,2018-11-24 00:00:00,2018-11-24 00:00:00,4,BG-11695,67846.0
