Product_ID,Sub_Category_ID,Product_Name,Product ID_x,Product_Total_Sales,Product ID_y,Product_Order_Count
OFF-PA-10002246,11,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",OFF-PA-10002246,119.97,OFF-PA-10002246,6
TEC-PH-10002890,8,AT&T 17929 Lendline Telephone,TEC-PH-10002890,1339.104,TEC-PH-10002890,10
TEC-MA-10003626,16,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,TEC-MA-10003626,1396.21,TEC-MA-10003626,2
TEC-MA-10002412,16,Cisco TelePresence System EX90 Videoconferencing Unit,TEC-MA-10002412,22638.48,TEC-MA-10002412,1
OFF-AR-10003183,7,Avery Fluorescent Highlighter Four-Color Set,OFF-AR-10003183,65.464,OFF-AR-10003183,8
OFF-PA-10002319,11,Xerox 1944,OFF-PA-10002319,573.648,OFF-PA-10002319,6
OFF-PA-10001246,11,Xerox 215,OFF-PA-10001246,19.44,OFF-PA-10001246,1
OFF-PA-10001815,11,Xerox 1885,OFF-PA-10001815,960.8,OFF-PA-10001815,5
FUR-FU-10001876,6,"Computer Room Manger, 14""",FUR-FU-10001876,636.6080000000001,FUR-FU-10001876,7
TEC-PH-10004531,8,AT&T CL2909,TEC-PH-10004531,1041.81,TEC-PH-10004531,7
TEC-PH-10000673,8,Plantronics Voyager Pro HD - Bluetooth Headset,TEC-PH-10000673,1221.812,TEC-PH-10000673,5
TEC-PH-10002075,8,AT&T EL51110 DECT,TEC-PH-10002075,377.97,TEC-PH-10002075,1
TEC-PH-10003691,8,BlackBerry Q10,TEC-PH-10003691,3099.354,TEC-PH-10003691,6
OFF-SU-10000157,15,Compact Automatic Electric Letter Opener,OFF-SU-10000157,2982.75,OFF-SU-10000157,8
TEC-AC-10004227,12,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,TEC-AC-10004227,329.946,TEC-AC-10004227,7
TEC-AC-10004127,12,SanDisk Cruzer 8 GB USB Flash Drive,TEC-AC-10004127,27.168,TEC-AC-10004127,1
FUR-CH-10002758,2,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",FUR-CH-10002758,1268.696,FUR-CH-10002758,2
OFF-ST-10000532,5,Advantus Rolling Drawer Organizers,OFF-ST-10000532,1115.92,OFF-ST-10000532,6
TEC-AC-10003709,12,Maxell 4.7GB DVD-R 5/Pack,TEC-AC-10003709,19.008,TEC-AC-10003709,5
OFF-BI-10003166,9,GBC Plasticlear Binding Covers,OFF-BI-10003166,68.88,OFF-BI-10003166,7
OFF-ST-10004835,5,Plastic Stacking Crates & Casters,OFF-ST-10004835,35.712,OFF-ST-10004835,4
OFF-AP-10000159,10,Belkin F9M820V08 8 Outlet Surge,OFF-AP-10000159,558.74,OFF-AP-10000159,3
OFF-AP-10001242,10,APC 7 Outlet Network SurgeArrest Surge Protector,OFF-AP-10001242,1207.2,OFF-AP-10001242,8
TEC-AC-10003433,12,Maxell 4.7GB DVD+R 5/Pack,TEC-AC-10003433,11.682,TEC-AC-10003433,5
TEC-PH-10003187,8,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,TEC-PH-10003187,147.926,TEC-PH-10003187,4
OFF-FA-10002763,14,Advantus Map Pennant Flags and Round Head Tacks,OFF-FA-10002763,87.69,OFF-FA-10002763,6
OFF-PA-10004239,11,Xerox 1953,OFF-PA-10004239,47.08,OFF-PA-10004239,4
OFF-PA-10004782,11,Xerox 228,OFF-PA-10004782,97.2,OFF-PA-10004782,4
FUR-FU-10001185,6,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",FUR-FU-10001185,649.53,FUR-FU-10001185,4
OFF-PA-10003270,11,Xerox 1954,OFF-PA-10003270,84.48,OFF-PA-10003270,4
OFF-PA-10002421,11,Embossed Ink Jet Note Cards,OFF-PA-10002421,284.382,OFF-PA-10002421,4
OFF-PA-10002923,11,Xerox 1942,OFF-PA-10002923,597.068,OFF-PA-10002923,6
OFF-ST-10001128,5,"Carina Mini System Audio Rack, Model AR050B",OFF-ST-10001128,1731.288,OFF-ST-10001128,5
OFF-PA-10000520,11,Xerox 201,OFF-PA-10000520,110.16,OFF-PA-10000520,5
FUR-FU-10003832,6,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",FUR-FU-10003832,155.708,FUR-FU-10003832,5
FUR-FU-10000409,6,"GE 4 Foot Flourescent Tube, 40 Watt",FUR-FU-10000409,98.868,FUR-FU-10000409,3
TEC-PH-10004389,8,Nokia Lumia 925,TEC-PH-10004389,1310.296,TEC-PH-10004389,3
OFF-SU-10000946,15,Staple remover,OFF-SU-10000946,153.216,OFF-SU-10000946,4
FUR-FU-10001546,6,Dana Swing-Arm Lamps,FUR-FU-10001546,108.936,FUR-FU-10001546,7
OFF-PA-10000791,11,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",OFF-PA-10000791,115.434,OFF-PA-10000791,6
OFF-PA-10003739,11,Xerox 1969,OFF-PA-10003739,11.56,OFF-PA-10003739,1
FUR-FU-10000771,6,"Eldon 200 Class Desk Accessories, Smoke",FUR-FU-10000771,138.16,FUR-FU-10000771,4
OFF-ST-10002615,5,"Dual Level, Single-Width Filing Carts",OFF-ST-10002615,5489.124,OFF-ST-10002615,8
OFF-PA-10000327,11,Xerox 1971,OFF-PA-10000327,110.424,OFF-PA-10000327,5
OFF-EN-10003286,13,Staple envelope,OFF-EN-10003286,284.832,OFF-EN-10003286,7
OFF-AR-10003772,7,Boston 16750 Black Compact Battery Pencil Sharpener,OFF-AR-10003772,43.75,OFF-AR-10003772,2
OFF-AR-10003338,7,"Eberhard Faber 3 1/2"" Golf Pencils",OFF-AR-10003338,139.872,OFF-AR-10003338,7
FUR-FU-10002116,6,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",FUR-FU-10002116,763.6679999999999,FUR-FU-10002116,5
FUR-CH-10000422,2,Global Highback Leather Tilter in Burgundy,FUR-CH-10000422,2647.809,FUR-CH-10000422,9
FUR-FU-10002685,6,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",FUR-FU-10002685,56.099999999999994,FUR-FU-10002685,2
FUR-FU-10004963,6,"Eldon 400 Class Desk Accessories, Black Carbon",FUR-FU-10004963,145.25,FUR-FU-10004963,5
OFF-BI-10000174,9,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",OFF-BI-10000174,183.28,OFF-BI-10000174,8
FUR-CH-10004875,2,Harbour Creations 67200 Series Stacking Chairs,FUR-CH-10004875,1501.8980000000001,FUR-CH-10004875,8
FUR-FU-10000305,6,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",FUR-FU-10000305,468.46799999999996,FUR-FU-10000305,3
TEC-PH-10001459,8,Samsung Galaxy Mega 6.3,TEC-PH-10001459,13943.668,TEC-PH-10001459,6
FUR-FU-10002445,6,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",FUR-FU-10002445,216.144,FUR-FU-10002445,8
OFF-PA-10000213,11,Xerox 198,OFF-PA-10000213,75.696,OFF-PA-10000213,3
FUR-CH-10001797,2,"Safco Chair Connectors, 6/Carton",FUR-CH-10001797,881.192,FUR-CH-10001797,4
OFF-PA-10003848,11,Xerox 1997,OFF-PA-10003848,165.888,OFF-PA-10003848,7
FUR-FU-10000755,6,Eldon Expressions Mahogany Wood Desk Collection,FUR-FU-10000755,93.6,FUR-FU-10000755,2
OFF-BI-10004654,9,VariCap6 Expandable Binder,OFF-BI-10004654,214.573,OFF-BI-10004654,11
FUR-FU-10000550,6,Stacking Trays by OIC,FUR-FU-10000550,72.708,FUR-FU-10000550,6
TEC-MA-10004521,16,Epson Perfection V600 Photo Scanner,TEC-MA-10004521,206.991,TEC-MA-10004521,1
OFF-BI-10003655,9,Durable Pressboard Binders,OFF-BI-10003655,37.239999999999995,OFF-BI-10003655,2
OFF-AP-10003779,10,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,OFF-AP-10003779,1473.108,OFF-AP-10003779,4
OFF-FA-10002701,14,Alliance Rubber Bands,OFF-FA-10002701,13.440000000000001,OFF-FA-10002701,2
OFF-BI-10002799,9,"SlimView Poly Binder, 3/8""",OFF-BI-10002799,117.58599999999998,OFF-BI-10002799,7
OFF-AR-10003582,7,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",OFF-AR-10003582,523.59,OFF-AR-10003582,8
FUR-FU-10004666,6,DAX Clear Channel Poster Frame,FUR-FU-10004666,119.556,FUR-FU-10004666,3
OFF-EN-10002312,13,#10 Self-Seal White Envelopes,OFF-EN-10002312,108.682,OFF-EN-10002312,4
FUR-CH-10002320,2,Hon Pagoda Stacking Chairs,FUR-CH-10002320,6483.796,FUR-CH-10002320,4
OFF-AR-10001216,7,Newell 339,OFF-AR-10001216,26.688000000000002,OFF-AR-10001216,3
FUR-FU-10003247,6,36X48 HARDFLOOR CHAIRMAT,FUR-FU-10003247,369.24800000000005,FUR-FU-10003247,6
FUR-TA-10003837,4,Anderson Hickey Conga Table Tops & Accessories,FUR-TA-10003837,51.782,FUR-TA-10003837,2
TEC-PH-10002350,8,Apple EarPods with Remote and Mic,TEC-PH-10002350,251.91,TEC-PH-10002350,4
TEC-AC-10000397,12,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",TEC-AC-10000397,419.88,TEC-AC-10000397,3
TEC-AC-10004001,12,Logitech Wireless Headset H600 Over-The-Head Design,TEC-AC-10004001,386.90999999999997,TEC-AC-10004001,2
OFF-PA-10001534,11,Xerox 230,OFF-PA-10001534,127.008,OFF-PA-10001534,5
FUR-FU-10002379,6,Eldon Econocleat Chair Mats for Low Pile Carpets,FUR-FU-10002379,124.41,FUR-FU-10002379,1
TEC-PH-10000526,8,Vtech CS6719,TEC-PH-10000526,2630.126,TEC-PH-10000526,7
OFF-PA-10001977,11,Xerox 194,OFF-PA-10001977,443.84000000000003,OFF-PA-10001977,4
FUR-BO-10003660,1,"Bush Cubix Collection Bookcases, Fully Assembled",FUR-BO-10003660,729.2339999999999,FUR-BO-10003660,3
OFF-BI-10001267,9,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",OFF-BI-10001267,62.934,OFF-BI-10001267,4
OFF-PA-10002741,11,Xerox 1980,OFF-PA-10002741,34.24,OFF-PA-10002741,2
OFF-PA-10001471,11,Strathmore Photo Frame Cards,OFF-PA-10001471,116.96000000000001,OFF-PA-10001471,4
TEC-MA-10001972,16,Okidata C331dn Printer,TEC-MA-10001972,3210.8,TEC-MA-10001972,5
FUR-FU-10003464,6,"Seth Thomas 8 1/2"" Cubicle Clock",FUR-FU-10003464,210.912,FUR-FU-10003464,4
TEC-PH-10002200,8,Aastra 6757i CT Wireless VoIP phone,TEC-PH-10002200,7437.886,TEC-PH-10002200,8
OFF-PA-10004438,11,Xerox 1907,OFF-PA-10004438,98.24,OFF-PA-10004438,2
FUR-FU-10004586,6,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,FUR-FU-10004586,81.00800000000001,FUR-FU-10004586,6
TEC-PH-10004908,8,Panasonic KX TS3282W Corded phone,TEC-PH-10004908,1665.804,TEC-PH-10004908,7
FUR-CH-10004495,2,"Global Leather and Oak Executive Chair, Black",FUR-CH-10004495,6410.874,FUR-CH-10004495,8
TEC-MA-10000418,16,Cubify CubeX 3D Printer Double Head Print,TEC-MA-10000418,11099.963,TEC-MA-10000418,3
OFF-BI-10004600,9,Ibico Ibimaster 300 Manual Binding System,OFF-BI-10004600,7249.403,OFF-BI-10004600,7
OFF-BI-10004040,9,Wilson Jones Impact Binders,OFF-BI-10004040,134.68,OFF-BI-10004040,9
OFF-AR-10001615,7,Newell 34,OFF-AR-10001615,460.288,OFF-AR-10001615,7
TEC-PH-10001299,8,Polycom CX300 Desktop Phone USB VoIP phone,TEC-PH-10001299,1679.8880000000001,TEC-PH-10001299,5
OFF-AR-10004260,7,Boston 1799 Powerhouse Electric Pencil Sharpener,OFF-AR-10004260,389.70000000000005,OFF-AR-10004260,3
OFF-EN-10004773,13,Staple envelope,OFF-EN-10004773,433.72,OFF-EN-10004773,4
OFF-BI-10001787,9,Wilson Jones Four-Pocket Poly Binders,OFF-BI-10001787,62.13,OFF-BI-10001787,4
OFF-ST-10002957,5,Sterilite Show Offs Storage Containers,OFF-ST-10002957,78.144,OFF-ST-10002957,5
OFF-FA-10001883,14,"Alliance Super-Size Bands, Assorted Sizes",OFF-FA-10001883,197.61200000000002,OFF-FA-10001883,4
TEC-PH-10001644,8,"BlueLounge Milo Smartphone Stand, White/Metallic",TEC-PH-10001644,335.888,TEC-PH-10001644,3
OFF-LA-10000407,3,Avery White Multi-Purpose Labels,OFF-LA-10000407,95.616,OFF-LA-10000407,4
TEC-AC-10000420,12,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,TEC-AC-10000420,1399.8,TEC-AC-10000420,4
OFF-EN-10004846,13,Letter or Legal Size Expandable Poly String Tie Envelopes,OFF-EN-10004846,36.708,OFF-EN-10004846,4
OFF-SU-10003567,15,Stiletto Hand Letter Openers,OFF-SU-10003567,136.32,OFF-SU-10003567,4
OFF-ST-10002301,5,Tennsco Commercial Shelving,OFF-ST-10002301,374.256,OFF-ST-10002301,9
TEC-PH-10003095,8,Samsung HM1900 Bluetooth Headset,TEC-PH-10003095,491.68,TEC-PH-10003095,7
TEC-PH-10004912,8,Cisco SPA112 2 Port Phone Adapter,TEC-PH-10004912,351.68,TEC-PH-10004912,2
OFF-AR-10000799,7,Col-Erase Pencils with Erasers,OFF-AR-10000799,37.696,OFF-AR-10000799,2
OFF-PA-10004609,11,Xerox 221,OFF-PA-10004609,73.872,OFF-PA-10004609,3
TEC-PH-10003171,8,Plantronics Encore H101 Dual Earpieces Headset,TEC-PH-10003171,746.17,TEC-PH-10003171,7
OFF-AP-10000595,10,Disposable Triple-Filter Dust Bags,OFF-AP-10000595,30.59,OFF-AP-10000595,3
TEC-AC-10003399,12,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,TEC-AC-10003399,507.36,TEC-AC-10003399,5
TEC-MA-10002428,16,Fellowes Powershred HS-440 4-Sheet High Security Shredder,TEC-MA-10002428,2541.8360000000002,TEC-MA-10002428,3
TEC-PH-10001128,8,Motorola Droid Maxx,TEC-PH-10001128,2609.826,TEC-PH-10001128,4
OFF-PA-10001033,11,Xerox 1893,OFF-PA-10001033,1434.65,OFF-PA-10001033,11
TEC-AC-10000474,12,Kensington Expert Mouse Optical USB Trackball for PC or Mac,TEC-AC-10000474,1690.8220000000001,TEC-AC-10000474,6
FUR-FU-10002963,6,"Master Caster Door Stop, Gray",FUR-FU-10002963,47.752,FUR-FU-10002963,4
FUR-FU-10000193,6,Tenex Chairmats For Use with Hard Floors,FUR-FU-10000193,467.712,FUR-FU-10000193,6
OFF-BI-10000962,9,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",OFF-BI-10000962,410.004,OFF-BI-10000962,10
OFF-AP-10002867,10,Fellowes Command Center 5-outlet power strip,OFF-AP-10002867,664.832,OFF-AP-10002867,4
FUR-BO-10002916,1,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",FUR-BO-10002916,2487.759,FUR-BO-10002916,4
FUR-TA-10004152,4,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",FUR-TA-10004152,1088.64,FUR-TA-10004152,5
FUR-FU-10000672,6,"Executive Impressions 10"" Spectator Wall Clock",FUR-FU-10000672,258.72,FUR-FU-10000672,5
FUR-BO-10002598,1,"Hon Metal Bookcases, Putty",FUR-BO-10002598,1320.228,FUR-BO-10002598,5
OFF-ST-10004950,5,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",OFF-ST-10004950,652.624,OFF-ST-10004950,11
OFF-PA-10004610,11,Xerox 1900,OFF-PA-10004610,75.328,OFF-PA-10004610,6
FUR-FU-10000320,6,OIC Stacking Trays,FUR-FU-10000320,82.832,FUR-FU-10000320,6
FUR-CH-10003535,2,"Global Armless Task Chair, Royal Blue",FUR-CH-10003535,1396.442,FUR-CH-10003535,8
FUR-FU-10003919,6,Eldon Executive Woodline II Cherry Finish Desk Accessories,FUR-FU-10003919,98.13600000000001,FUR-FU-10003919,2
OFF-PA-10000174,11,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",OFF-PA-10000174,152.144,OFF-PA-10000174,6
FUR-FU-10002703,6,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",FUR-FU-10002703,180.46,FUR-FU-10002703,2
TEC-PH-10002415,8,Polycom VoiceStation 500 Conference phone,TEC-PH-10002415,3657.38,TEC-PH-10002415,5
OFF-AR-10000657,7,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",OFF-AR-10000657,45.15,OFF-AR-10000657,5
OFF-PA-10004996,11,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",OFF-PA-10004996,160.83599999999998,OFF-PA-10004996,4
OFF-PA-10003363,11,Xerox 204,OFF-PA-10003363,110.16,OFF-PA-10003363,4
TEC-AC-10002305,12,KeyTronic E03601U1 - Keyboard - Beige,TEC-AC-10002305,306.0,TEC-AC-10002305,5
TEC-AC-10000990,12,Imation Bio 2GB USB Flash Drive Imation Corp,TEC-AC-10000990,2098.88,TEC-AC-10000990,3
FUR-BO-10001608,1,"Hon Metal Bookcases, Black",FUR-BO-10001608,1570.0775999999998,FUR-BO-10001608,5
FUR-BO-10000112,1,"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,825.174,FUR-BO-10000112,1
TEC-PH-10004120,8,AT&T 1080 Phone,TEC-PH-10004120,1589.084,TEC-PH-10004120,3
OFF-BI-10003476,9,Avery Metallic Poly Binders,OFF-BI-10003476,135.80100000000002,OFF-BI-10003476,6
TEC-MA-10002859,16,Ativa MDM8000 8-Sheet Micro-Cut Shredder,TEC-MA-10002859,917.8979999999999,TEC-MA-10002859,2
OFF-AP-10001947,10,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,OFF-AP-10001947,289.456,OFF-AP-10001947,6
OFF-LA-10001982,3,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,62.25,OFF-LA-10001982,4
TEC-PH-10003484,8,Ooma Telo VoIP Home Phone System,TEC-PH-10003484,2015.8400000000001,TEC-PH-10003484,5
OFF-PA-10000007,11,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",OFF-PA-10000007,51.120000000000005,OFF-PA-10000007,3
OFF-PA-10000552,11,Xerox 200,OFF-PA-10000552,84.24000000000001,OFF-PA-10000552,5
TEC-MA-10001148,16,Okidata MB491 Multifunction Printer,TEC-MA-10001148,5204.241,TEC-MA-10001148,5
OFF-AR-10004062,7,Staples in misc. colors,OFF-AR-10004062,157.2,OFF-AR-10004062,3
OFF-ST-10000321,5,Akro Stacking Bins,OFF-ST-10000321,91.524,OFF-ST-10000321,6
OFF-AR-10001149,7,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",OFF-AR-10001149,80.952,OFF-AR-10001149,7
TEC-AC-10002134,12,Rosewill 107 Normal Keys USB Wired Standard Keyboard,TEC-AC-10002134,105.14399999999999,TEC-AC-10002134,3
TEC-PH-10004071,8,PayAnywhere Card Reader,TEC-PH-10004071,199.8,TEC-PH-10004071,5
OFF-PA-10004039,11,Xerox 1882,OFF-PA-10004039,391.85999999999996,OFF-PA-10004039,4
TEC-AC-10002550,12,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",TEC-AC-10002550,619.4159999999999,TEC-AC-10002550,8
OFF-AR-10001725,7,Boston Home & Office Model 2000 Electric Pencil Sharpeners,OFF-AR-10001725,297.99,OFF-AR-10001725,6
OFF-AR-10004269,7,Newell 31,OFF-AR-10004269,94.99000000000001,OFF-AR-10004269,5
OFF-BI-10003007,9,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",OFF-BI-10003007,698.04,OFF-BI-10003007,7
OFF-PA-10002195,11,Xerox 1966,OFF-PA-10002195,132.904,OFF-PA-10002195,11
OFF-SU-10002522,15,Acme Kleen Earth Office Shears,OFF-SU-10002522,44.232,OFF-SU-10002522,5
TEC-AC-10004859,12,"Maxell Pro 80 Minute CD-R, 10/Pack",TEC-AC-10004859,220.248,TEC-AC-10004859,3
TEC-AC-10002558,12,Imation Swivel Flash Drive USB flash drive - 8 GB,TEC-AC-10002558,54.57599999999999,TEC-AC-10002558,2
FUR-FU-10001731,6,Acrylic Self-Standing Desk Frames,FUR-FU-10001731,93.984,FUR-FU-10001731,8
OFF-SU-10004782,15,"Elite 5"" Scissors",OFF-SU-10004782,179.14,OFF-SU-10004782,7
OFF-SU-10000432,15,Acco Side-Punched Conventional Columnar Pads,OFF-SU-10000432,41.64,OFF-SU-10000432,4
OFF-LA-10004409,3,Avery 492,OFF-LA-10004409,53.568,OFF-LA-10004409,5
OFF-ST-10001031,5,Adjustable Personal File Tote,OFF-ST-10001031,270.24800000000005,OFF-ST-10001031,5
OFF-LA-10000476,3,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",OFF-LA-10000476,20.65,OFF-LA-10000476,2
OFF-AR-10002987,7,Prismacolor Color Pencil Set,OFF-AR-10002987,396.8,OFF-AR-10002987,6
TEC-CO-10001571,17,Sharp 1540cs Digital Laser Copier,TEC-CO-10001571,4399.92,TEC-CO-10001571,7
FUR-FU-10003026,6,"Eldon Regeneration Recycled Desk Accessories, Black",FUR-FU-10003026,39.688,FUR-FU-10003026,3
OFF-ST-10001034,5,Eldon File Chest Portable File,OFF-ST-10001034,79.4,OFF-ST-10001034,1
TEC-AC-10000521,12,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",TEC-AC-10000521,80.78,TEC-AC-10000521,4
OFF-SU-10003002,15,Letter Slitter,OFF-SU-10003002,10.08,OFF-SU-10003002,2
TEC-PH-10000730,8,Samsung Galaxy S4 Active,TEC-PH-10000730,3999.92,TEC-PH-10000730,2
FUR-CH-10004983,2,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,FUR-CH-10004983,4185.48,FUR-CH-10004983,5
OFF-FA-10001332,14,"Acco Banker's Clasps, 5 3/4""-Long",OFF-FA-10001332,40.896,OFF-FA-10001332,5
TEC-AC-10001874,12,Logitech Wireless Anywhere Mouse MX for PC and Mac,TEC-AC-10001874,551.908,TEC-AC-10001874,3
OFF-BI-10000494,9,Acco Economy Flexible Poly Round Ring Binder,OFF-BI-10000494,8.352,OFF-BI-10000494,3
FUR-TA-10003469,4,Balt Split Level Computer Training Table,FUR-TA-10003469,1040.625,FUR-TA-10003469,5
OFF-AR-10003179,7,Dixon Ticonderoga Core-Lock Colored Pencils,OFF-AR-10003179,229.572,OFF-AR-10003179,7
FUR-CH-10003606,2,SAFCO Folding Chair Trolley,FUR-CH-10003606,705.32,FUR-CH-10003606,3
FUR-CH-10003298,2,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",FUR-CH-10003298,3680.538,FUR-CH-10003298,9
OFF-LA-10003537,3,Avery 515,OFF-LA-10003537,62.650000000000006,OFF-LA-10003537,2
OFF-PA-10000069,11,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",OFF-PA-10000069,102.49199999999999,OFF-PA-10000069,3
FUR-FU-10004017,6,"Executive Impressions 13"" Chairman Wall Clock",FUR-FU-10004017,1264.5819999999999,FUR-FU-10004017,7
OFF-PA-10004733,11,Things To Do Today Spiral Book,OFF-PA-10004733,82.368,OFF-PA-10004733,3
TEC-AC-10004814,12,Logitech Illuminated Ultrathin Keyboard with Backlighting,TEC-AC-10004814,170.97,TEC-AC-10004814,1
OFF-SU-10002301,15,Serrated Blade or Curved Handle Hand Letter Openers,OFF-SU-10002301,23.864,OFF-SU-10002301,2
OFF-BI-10004318,9,Ibico EB-19 Dual Function Manual Binding System,OFF-BI-10004318,3234.913,OFF-BI-10004318,8
FUR-FU-10004164,6,"Eldon 300 Class Desk Accessories, Black",FUR-FU-10004164,29.7,FUR-FU-10004164,2
TEC-AC-10001539,12,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,TEC-AC-10001539,1167.854,TEC-AC-10001539,3
TEC-PH-10002789,8,LG Exalt,TEC-PH-10002789,1154.326,TEC-PH-10002789,3
OFF-BI-10004828,9,GBC Poly Designer Binding Covers,OFF-BI-10004828,256.122,OFF-BI-10004828,6
OFF-AR-10001770,7,Economy #2 Pencils,OFF-AR-10001770,34.58,OFF-AR-10001770,4
FUR-FU-10004904,6,"Eldon ""L"" Workstation Diamond Chairmat",FUR-FU-10004904,1002.936,FUR-FU-10004904,4
FUR-FU-10002396,6,"DAX Copper Panel Document Frame, 5 x 7 Size",FUR-FU-10002396,120.768,FUR-FU-10002396,4
TEC-AC-10002331,12,"Maxell 74 Minute CDR, 10/Pack",TEC-AC-10002331,232.764,TEC-AC-10002331,5
TEC-AC-10001090,12,Micro Innovations Wireless Classic Keyboard with Mouse,TEC-AC-10001090,107.964,TEC-AC-10001090,2
FUR-BO-10004218,1,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",FUR-BO-10004218,3242.54,FUR-BO-10004218,7
TEC-PH-10001619,8,LG G3,TEC-PH-10001619,1803.108,TEC-PH-10001619,4
OFF-PA-10000246,11,Riverleaf Stik-Withit Designer Note Cubes,OFF-PA-10000246,136.816,OFF-PA-10000246,5
OFF-PA-10001461,11,HP Office Paper (20Lb. and 87 Bright),OFF-PA-10001461,86.84,OFF-PA-10001461,2
OFF-AR-10004165,7,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",OFF-AR-10004165,25.992,OFF-AR-10004165,3
OFF-EN-10001028,13,Staple envelope,OFF-EN-10001028,100.63199999999999,OFF-EN-10001028,2
TEC-PH-10003535,8,RCA ViSYS 25423RE1 Corded phone,TEC-PH-10003535,159.984,TEC-PH-10003535,1
FUR-FU-10001085,6,3M Polarizing Light Filter Sleeves,FUR-FU-10001085,216.34,FUR-FU-10001085,4
OFF-AR-10003481,7,Newell 348,OFF-AR-10003481,65.6,OFF-AR-10003481,6
OFF-PA-10002606,11,Xerox 1928,OFF-PA-10002606,124.608,OFF-PA-10002606,4
FUR-FU-10003731,6,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",FUR-FU-10003731,149.70000000000002,FUR-FU-10003731,5
OFF-AP-10001962,10,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,OFF-AP-10001962,229.88600000000002,OFF-AP-10001962,6
FUR-FU-10003798,6,"Ultra Door Kickplate, 8""H x 34""W",FUR-FU-10003798,158.24,FUR-FU-10003798,2
OFF-AR-10002704,7,Boston 1900 Electric Pencil Sharpener,OFF-AR-10002704,14.98,OFF-AR-10002704,1
TEC-AC-10002942,12,WD My Passport Ultra 1TB Portable External Hard Drive,TEC-AC-10002942,1007.4,TEC-AC-10002942,6
TEC-MA-10001016,16,Canon PC170 Desktop Personal Copier,TEC-MA-10001016,575.82,TEC-MA-10001016,2
TEC-AC-10001553,12,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",TEC-AC-10001553,373.78,TEC-AC-10001553,5
FUR-FU-10001215,6,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",FUR-FU-10001215,681.454,FUR-FU-10001215,4
OFF-PA-10002499,11,Xerox 1890,OFF-PA-10002499,244.7,OFF-PA-10002499,2
TEC-PH-10003215,8,Jackery Bar Premium Fast-charging Portable Charger,TEC-PH-10003215,467.22,TEC-PH-10003215,4
