Order_Detail_ID,Order_ID,Product_ID,Sales,Sales_Category,High_Value_Sale
7681,CA-2016-120782,OFF-AP-10003779,186.732,Medium,No
7682,CA-2016-120782,OFF-BI-10003527,3812.97,High,Yes
7683,CA-2016-116876,OFF-BI-10002897,26.424,Low,No
7684,CA-2016-116876,TEC-PH-10002584,625.99,High,Yes
7685,CA-2017-169838,FUR-TA-10001095,1568.61,High,Yes
7686,CA-2017-169838,OFF-BI-10004002,17.3,Low,No
7687,CA-2017-169838,TEC-AC-10004518,160.0,Medium,No
7688,US-2018-128951,OFF-AP-10002191,179.94,Medium,No
7689,US-2018-128951,FUR-TA-10004575,872.94,High,Yes
7690,US-2018-128951,OFF-PA-10003177,12.96,Low,No
7691,CA-2015-102330,OFF-LA-10003923,88.8,Low,No
7692,CA-2015-102330,TEC-PH-10001051,319.968,Medium,No
7693,CA-2017-118899,FUR-CH-10004754,167.888,Medium,No
7694,CA-2018-107958,OFF-PA-10000357,163.96,Medium,No
7695,CA-2018-107958,OFF-BI-10001787,5.232,Low,No
7696,CA-2018-151799,TEC-CO-10002313,1199.98,High,Yes
7697,CA-2018-151799,OFF-ST-10002790,73.85,Low,No
7698,CA-2018-151799,OFF-SU-10001664,25.71,Low,No
7699,CA-2018-151799,OFF-FA-10001332,17.28,Low,No
7700,CA-2018-151799,FUR-TA-10003473,526.582,High,Yes
7701,CA-2017-114601,OFF-PA-10000605,11.56,Low,No
7702,CA-2017-114601,TEC-PH-10002170,209.97,Medium,No
7703,CA-2017-114601,FUR-TA-10004147,447.84,Medium,No
7704,CA-2017-114601,TEC-AC-10003911,479.97,Medium,No
7705,CA-2017-114601,OFF-AR-10002578,8.64,Low,No
7706,CA-2018-100237,OFF-AR-10001761,11.68,Low,No
7707,CA-2015-139542,TEC-AC-10001553,40.776,Low,No
7708,CA-2015-139542,OFF-BI-10000309,13.698,Low,No
7709,US-2016-142811,TEC-PH-10003095,87.8,Low,No
7710,CA-2018-139353,FUR-FU-10001876,77.952,Low,No
7711,CA-2018-139353,OFF-ST-10001522,147.184,Medium,No
7712,CA-2018-139353,OFF-PA-10000300,47.952,Low,No
7713,CA-2015-150203,OFF-AP-10001469,250.26,Medium,No
7714,US-2018-101518,TEC-AC-10001553,40.776,Low,No
7715,CA-2016-149636,OFF-PA-10004041,29.6,Low,No
7716,CA-2016-149636,OFF-BI-10002764,1.938,Low,No
7717,US-2018-146213,TEC-AC-10001114,159.96,Medium,No
7718,CA-2016-108588,OFF-AR-10001615,59.52,Low,No
7719,CA-2016-108588,OFF-EN-10000461,17.48,Low,No
7720,CA-2016-108588,OFF-BI-10004506,13.168,Low,No
7721,US-2018-138086,OFF-AP-10000027,40.74,Low,No
7722,CA-2016-139374,FUR-CH-10003981,179.886,Medium,No
7723,CA-2017-113978,OFF-AP-10003849,286.256,Medium,No
7724,CA-2017-113978,OFF-ST-10004963,24.224,Low,No
7725,CA-2017-113978,OFF-ST-10002574,331.536,Medium,No
7726,US-2016-150231,OFF-AR-10001761,17.52,Low,No
7727,CA-2017-106915,OFF-AR-10000716,17.856,Low,No
7728,US-2017-109260,TEC-AC-10002637,431.976,Medium,No
7729,CA-2018-104850,FUR-CH-10003774,291.136,Medium,No
7730,CA-2018-140508,OFF-EN-10000927,114.848,Medium,No
7731,CA-2018-143294,OFF-PA-10000743,10.688,Low,No
7732,CA-2017-165673,OFF-PA-10000697,15.232,Low,No
7733,CA-2018-134418,OFF-AR-10004441,12.42,Low,No
7734,US-2017-106313,OFF-PA-10001870,19.44,Low,No
7735,CA-2015-105872,OFF-BI-10003684,70.368,Low,No
7736,CA-2018-108287,OFF-AR-10001315,12.672,Low,No
7737,CA-2018-141103,TEC-PH-10003589,89.95,Low,No
7738,CA-2015-154781,OFF-PA-10001609,6.58,Low,No
7739,CA-2015-154781,TEC-AC-10000474,94.99,Low,No
7740,CA-2016-147816,TEC-PH-10003095,35.12,Low,No
7741,CA-2018-105326,OFF-PA-10001639,25.92,Low,No
7742,CA-2017-133613,OFF-BI-10002003,7.96,Low,No
7743,CA-2017-133613,TEC-PH-10004539,566.97,High,Yes
7744,CA-2017-133613,OFF-AR-10003829,9.84,Low,No
7745,CA-2016-109113,TEC-AC-10004761,25.488,Low,No
7746,CA-2016-156153,OFF-FA-10003472,7.56,Low,No
7747,CA-2016-133242,FUR-FU-10003464,60.84,Low,No
7748,CA-2016-133242,OFF-ST-10003716,450.04,Medium,No
7749,CA-2016-133242,OFF-BI-10004002,34.6,Low,No
7750,CA-2016-133242,TEC-PH-10002496,467.97,Medium,No
7751,CA-2016-133242,OFF-BI-10004826,33.02,Low,No
7752,CA-2016-158323,FUR-FU-10001546,17.088,Low,No
7753,CA-2016-161795,OFF-AR-10001919,3.008,Low,No
7754,CA-2018-100902,OFF-PA-10002558,268.24,Medium,No
7755,CA-2018-100902,TEC-AC-10003174,431.16,Medium,No
7756,CA-2018-112844,TEC-PH-10003988,43.6,Low,No
7757,CA-2018-112844,FUR-FU-10004845,154.95,Medium,No
7758,CA-2017-158925,OFF-PA-10003072,15.552,Low,No
7759,CA-2015-155390,OFF-PA-10003641,42.208,Low,No
7760,CA-2018-123071,OFF-PA-10003729,10.368,Low,No
7761,CA-2018-156391,OFF-AR-10003251,2.224,Low,No
7762,CA-2016-103093,OFF-EN-10003286,74.52,Low,No
7763,US-2018-118941,OFF-AR-10004078,17.52,Low,No
7764,US-2018-118941,FUR-CH-10002331,1779.9,High,Yes
7765,US-2018-118941,OFF-AR-10001953,219.9,Medium,No
7766,CA-2016-169299,OFF-AR-10002053,7.152,Low,No
7767,CA-2018-154088,OFF-PA-10003651,26.72,Low,No
7768,CA-2017-155978,TEC-PH-10002885,1039.728,High,Yes
7769,CA-2017-155978,OFF-AP-10002892,45.96,Low,No
7770,CA-2017-108196,OFF-BI-10000545,456.588,Medium,No
7771,CA-2017-108196,TEC-MA-10000418,4499.985,High,Yes
7772,CA-2017-108196,TEC-AC-10000926,59.976,Low,No
7773,CA-2017-152800,OFF-EN-10001509,6.12,Low,No
7774,CA-2015-166961,OFF-AP-10001366,10.98,Low,No
7775,CA-2015-166961,OFF-FA-10003485,7.86,Low,No
7776,CA-2015-166961,OFF-ST-10004507,51.45,Low,No
7777,CA-2015-166961,OFF-BI-10002353,37.056,Low,No
7778,CA-2017-139381,OFF-AP-10001271,203.92,Medium,No
7779,CA-2017-139381,TEC-PH-10004924,29.56,Low,No
7780,CA-2016-132136,OFF-BI-10002706,8.568,Low,No
7781,CA-2017-162236,OFF-ST-10003442,45.248,Low,No
7782,CA-2017-162236,FUR-TA-10002533,876.3,High,Yes
7783,CA-2017-162236,OFF-SU-10003505,185.376,Medium,No
7784,US-2015-111353,OFF-LA-10002762,25.06,Low,No
7785,US-2017-117037,OFF-BI-10000279,2.89,Low,No
7786,US-2017-117037,OFF-FA-10000936,7.896,Low,No
7787,US-2017-117037,FUR-FU-10004973,22.608,Low,No
7788,US-2017-117037,OFF-PA-10000791,30.528,Low,No
7789,CA-2018-160801,OFF-BI-10001132,4.842,Low,No
7790,CA-2017-108364,OFF-BI-10002012,1.8,Low,No
7791,CA-2018-169362,TEC-AC-10001383,39.984,Low,No
7792,CA-2016-127481,OFF-PA-10002036,32.4,Low,No
7793,CA-2016-127481,OFF-PA-10002377,97.88,Low,No
7794,CA-2016-112711,TEC-PH-10000526,307.168,Medium,No
7795,US-2016-145121,OFF-BI-10001078,26.9,Low,No
7796,CA-2018-166184,OFF-EN-10004483,47.01,Low,No
7797,CA-2018-166184,TEC-PH-10002624,469.99,Medium,No
7798,CA-2018-166184,FUR-CH-10003396,207.846,Medium,No
7799,CA-2018-157413,OFF-ST-10002756,324.744,Medium,No
7800,CA-2015-143637,FUR-FU-10002813,40.48,Low,No
7801,CA-2016-102260,OFF-LA-10003714,12.0,Low,No
7802,CA-2016-102260,OFF-ST-10003716,720.064,High,Yes
7803,CA-2016-102260,OFF-ST-10002289,25.424,Low,No
7804,CA-2016-102260,OFF-AR-10001315,2.816,Low,No
7805,CA-2016-102260,OFF-BI-10000042,3.204,Low,No
7806,US-2017-137295,OFF-BI-10004236,30.828,Low,No
7807,US-2017-137295,OFF-AR-10001955,47.616,Low,No
7808,US-2017-137295,TEC-PH-10004080,108.784,Medium,No
7809,CA-2017-134334,OFF-PA-10000791,4.77,Low,No
7810,CA-2017-134334,OFF-AR-10001770,7.98,Low,No
7811,CA-2017-134334,FUR-TA-10002356,550.431,High,Yes
7812,CA-2017-134334,FUR-FU-10003274,10.56,Low,No
7813,US-2018-109316,FUR-BO-10004834,1497.666,High,Yes
7814,US-2018-109316,TEC-PH-10000307,17.52,Low,No
7815,CA-2017-138478,OFF-AR-10002240,113.22,Medium,No
7816,CA-2017-138478,OFF-PA-10001801,35.88,Low,No
7817,CA-2017-138478,OFF-BI-10001120,4535.976,High,Yes
7818,CA-2018-150469,OFF-FA-10000611,11.84,Low,No
7819,CA-2018-152436,OFF-ST-10000036,592.74,High,Yes
7820,CA-2017-169334,OFF-ST-10004950,111.672,Medium,No
7821,US-2015-115413,OFF-AR-10003770,8.64,Low,No
7822,US-2015-115413,TEC-AC-10002800,149.97,Medium,No
7823,CA-2015-125150,FUR-CH-10002439,232.88,Medium,No
7824,CA-2016-127327,FUR-CH-10004218,90.882,Low,No
7825,CA-2018-117114,TEC-PH-10004042,508.768,High,Yes
7826,CA-2018-117114,OFF-EN-10001137,9.912,Low,No
7827,CA-2016-137302,FUR-CH-10002017,63.936,Low,No
7828,CA-2016-137302,OFF-AR-10000588,59.52,Low,No
7829,CA-2016-137302,TEC-PH-10003174,311.976,Medium,No
7830,CA-2016-137302,OFF-BI-10001524,50.352,Low,No
7831,CA-2017-112382,TEC-PH-10001552,19.136,Low,No
7832,CA-2016-128958,OFF-AR-10004757,13.12,Low,No
7833,CA-2016-106257,FUR-TA-10002530,241.568,Medium,No
7834,CA-2016-106257,TEC-PH-10001494,479.92,Medium,No
7835,CA-2016-149083,FUR-CH-10004289,307.136,Medium,No
7836,CA-2016-149083,OFF-LA-10002945,12.6,Low,No
7837,CA-2016-149083,TEC-AC-10002567,159.98,Medium,No
7838,US-2015-137869,OFF-EN-10001509,6.12,Low,No
7839,US-2015-137869,FUR-TA-10003954,1184.72,High,Yes
7840,CA-2017-116603,OFF-AP-10002892,45.96,Low,No
7841,CA-2015-158470,OFF-BI-10003638,58.05,Low,No
7842,CA-2015-158470,OFF-PA-10001569,71.28,Low,No
7843,US-2018-123834,FUR-TA-10001676,124.404,Medium,No
7844,CA-2016-125976,OFF-PA-10001125,154.9,Medium,No
7845,CA-2016-125976,TEC-PH-10002496,1871.88,High,Yes
7846,CA-2017-128706,FUR-FU-10004053,16.192,Low,No
7847,CA-2017-104311,OFF-ST-10000321,18.936,Low,No
7848,CA-2017-104311,OFF-ST-10002957,12.672,Low,No
7849,CA-2017-104311,OFF-LA-10000973,5.04,Low,No
7850,CA-2015-169649,OFF-PA-10000143,8.448,Low,No
7851,CA-2015-169649,OFF-AP-10003287,20.388,Low,No
7852,CA-2016-144890,OFF-PA-10001526,9.96,Low,No
7853,CA-2018-135587,OFF-AP-10004540,320.64,Medium,No
7854,CA-2018-135587,TEC-AC-10001266,52.0,Low,No
7855,CA-2015-103429,OFF-BI-10004233,25.584,Low,No
7856,CA-2015-103429,TEC-PH-10003505,464.0,Medium,No
7857,CA-2015-103429,OFF-AP-10001005,235.95,Medium,No
7858,CA-2015-103429,OFF-PA-10001712,39.96,Low,No
7859,CA-2018-152261,OFF-BI-10002353,18.528,Low,No
7860,CA-2016-142993,TEC-AC-10003038,17.9,Low,No
7861,CA-2016-142993,OFF-ST-10000934,81.96,Low,No
7862,CA-2016-143364,OFF-ST-10002743,272.736,Medium,No
7863,CA-2016-143364,OFF-PA-10001846,18.496,Low,No
7864,CA-2016-143364,FUR-CH-10004287,441.92,Medium,No
7865,CA-2016-143364,FUR-BO-10001608,127.764,Medium,No
7866,CA-2015-100972,OFF-PA-10000357,166.44,Medium,No
7867,CA-2017-136994,OFF-PA-10000575,13.38,Low,No
7868,US-2018-166233,TEC-AC-10002167,24.0,Low,No
7869,CA-2018-122112,OFF-EN-10004459,24.448,Low,No
7870,CA-2017-101672,OFF-LA-10002271,6.16,Low,No
7871,CA-2017-101672,FUR-CH-10004063,915.136,High,Yes
7872,CA-2017-101672,OFF-PA-10004610,8.56,Low,No
7873,CA-2017-101672,OFF-PA-10001878,97.82,Low,No
7874,CA-2018-168403,OFF-PA-10002036,31.104,Low,No
7875,CA-2018-168403,OFF-AP-10003278,11.176,Low,No
7876,CA-2016-148705,OFF-LA-10001641,5.04,Low,No
7877,CA-2017-160241,FUR-FU-10003806,242.176,Medium,No
7878,CA-2017-155747,FUR-TA-10003392,337.176,Medium,No
7879,CA-2018-118017,OFF-AR-10003856,13.344,Low,No
7880,CA-2018-118017,TEC-AC-10002006,76.752,Low,No
7881,CA-2018-118017,TEC-AC-10002006,102.336,Medium,No
7882,CA-2018-118017,OFF-PA-10002246,10.32,Low,No
7883,CA-2018-118017,OFF-SU-10004782,47.32,Low,No
7884,CA-2018-118017,FUR-FU-10004351,23.376,Low,No
7885,CA-2018-118017,FUR-FU-10004270,16.72,Low,No
7886,CA-2018-118017,FUR-FU-10004053,16.192,Low,No
7887,CA-2017-113117,OFF-PA-10000019,32.4,Low,No
7888,CA-2017-148684,OFF-AR-10003811,19.89,Low,No
7889,CA-2017-148684,TEC-AC-10001838,399.98,Medium,No
7890,CA-2017-148684,FUR-FU-10003553,343.85,Medium,No
7891,CA-2017-148684,OFF-PA-10003302,106.32,Medium,No
7892,CA-2018-125367,OFF-BI-10002412,13.92,Low,No
7893,CA-2018-124744,OFF-BI-10002852,82.4,Low,No
7894,CA-2018-124744,OFF-BI-10000145,6.24,Low,No
7895,CA-2018-124744,OFF-PA-10001970,447.84,Medium,No
7896,CA-2018-128363,OFF-AP-10001563,272.048,Medium,No
7897,CA-2018-128363,OFF-BI-10001359,1614.582,High,Yes
7898,CA-2018-128363,OFF-FA-10003495,24.32,Low,No
7899,CA-2018-128363,TEC-AC-10003709,1.584,Low,No
7900,CA-2018-128363,FUR-FU-10003268,31.984,Low,No
7901,CA-2018-128363,OFF-EN-10003845,14.76,Low,No
7902,CA-2018-128363,FUR-CH-10002073,423.648,Medium,No
7903,CA-2016-126669,OFF-PA-10001357,76.64,Low,No
7904,US-2016-118766,OFF-EN-10001415,4.464,Low,No
7905,US-2016-118766,OFF-BI-10002813,3.96,Low,No
7906,CA-2017-112585,OFF-AP-10003849,715.64,High,Yes
7907,CA-2017-149762,FUR-TA-10004147,268.704,Medium,No
7908,CA-2017-149762,OFF-AR-10001662,21.92,Low,No
7909,CA-2017-149762,OFF-ST-10001558,48.72,Low,No
7910,CA-2017-149762,FUR-BO-10001337,205.666,Medium,No
7911,CA-2017-167605,FUR-FU-10001602,30.344,Low,No
7912,US-2018-105697,OFF-ST-10003996,25.696,Low,No
7913,CA-2018-165323,TEC-MA-10003673,3404.5,High,Yes
7914,CA-2018-165323,TEC-AC-10004992,101.34,Medium,No
7915,CA-2016-110891,FUR-CH-10002880,344.372,Medium,No
7916,CA-2018-100783,OFF-AR-10000380,30.384,Low,No
7917,CA-2016-152513,OFF-BI-10002706,22.848,Low,No
7918,CA-2018-139822,OFF-ST-10000943,38.62,Low,No
7919,CA-2018-139822,TEC-AC-10001090,59.98,Low,No
7920,CA-2018-107713,OFF-BI-10002026,174.3,Medium,No
7921,CA-2018-134096,TEC-PH-10000526,383.96,Medium,No
7922,CA-2018-134096,OFF-BI-10004002,15.57,Low,No
7923,CA-2017-125843,OFF-BI-10002309,22.32,Low,No
7924,CA-2017-125843,OFF-LA-10003923,103.6,Medium,No
7925,CA-2018-120404,TEC-AC-10003433,2.97,Low,No
7926,CA-2018-120404,TEC-PH-10001363,569.99,High,Yes
7927,CA-2018-120404,FUR-FU-10000820,50.97,Low,No
7928,CA-2018-167549,FUR-TA-10004767,298.116,Medium,No
7929,CA-2017-120082,OFF-AR-10001955,59.52,Low,No
7930,US-2017-168095,FUR-CH-10004886,230.28,Medium,No
7931,US-2017-168095,OFF-PA-10003641,105.52,Medium,No
7932,CA-2018-166093,OFF-EN-10003134,23.36,Low,No
7933,CA-2018-166093,TEC-PH-10002564,71.976,Low,No
7934,CA-2018-166093,OFF-PA-10003893,8.56,Low,No
7935,CA-2018-166093,OFF-BI-10000174,13.92,Low,No
7936,CA-2018-166093,OFF-AP-10001058,2518.29,High,Yes
7937,CA-2018-166093,OFF-ST-10001496,540.57,High,Yes
7938,CA-2018-166093,OFF-BI-10004230,221.056,Medium,No
7939,CA-2017-146325,FUR-CH-10001146,81.424,Low,No
7940,CA-2017-146325,OFF-ST-10001590,134.8,Medium,No
7941,CA-2018-134194,OFF-BI-10003684,39.582,Low,No
7942,CA-2018-134194,OFF-SU-10000946,44.688,Low,No
7943,CA-2018-134194,OFF-AR-10001615,31.744,Low,No
7944,CA-2018-134194,OFF-BI-10001597,40.98,Low,No
7945,CA-2018-134194,OFF-BI-10001116,3.168,Low,No
7946,CA-2015-131009,OFF-FA-10004395,18.84,Low,No
7947,CA-2015-131009,FUR-CH-10001270,362.25,Medium,No
7948,CA-2015-131009,FUR-FU-10001095,63.552,Low,No
7949,CA-2015-131009,OFF-ST-10001469,129.552,Medium,No
7950,CA-2016-145814,OFF-BI-10003196,5.984,Low,No
7951,CA-2016-145814,TEC-PH-10002200,861.76,High,Yes
7952,CA-2015-138359,OFF-ST-10000636,66.96,Low,No
7953,CA-2015-138359,OFF-BI-10000145,6.24,Low,No
7954,CA-2018-131807,FUR-CH-10001190,435.168,Medium,No
7955,CA-2018-131807,OFF-FA-10002780,14.9,Low,No
7956,CA-2018-131807,OFF-AP-10004052,15.8,Low,No
7957,CA-2018-131807,FUR-FU-10004666,72.9,Low,No
7958,CA-2018-131807,FUR-TA-10004086,206.352,Medium,No
7959,CA-2018-131807,TEC-PH-10000702,7.992,Low,No
7960,CA-2018-104864,OFF-ST-10002301,81.36,Low,No
7961,CA-2018-104864,OFF-BI-10001636,20.232,Low,No
7962,CA-2018-104864,OFF-AP-10002684,389.056,Medium,No
7963,CA-2018-104864,OFF-PA-10004609,20.736,Low,No
7964,CA-2018-104864,OFF-PA-10003309,41.472,Low,No
7965,CA-2016-138219,OFF-PA-10000380,33.36,Low,No
7966,CA-2017-157707,FUR-BO-10001567,90.882,Low,No
7967,CA-2017-157707,TEC-PH-10002583,15.992,Low,No
7968,CA-2017-157707,FUR-CH-10004853,120.784,Medium,No
7969,US-2016-126753,TEC-PH-10003580,519.792,High,Yes
7970,US-2016-126753,TEC-AC-10004227,31.176,Low,No
7971,US-2016-126753,OFF-PA-10002787,10.368,Low,No
7972,US-2016-126753,OFF-BI-10003981,2.724,Low,No
7973,US-2016-126753,FUR-FU-10001488,254.352,Medium,No
7974,US-2016-126753,OFF-BI-10003727,3.762,Low,No
7975,US-2016-126753,OFF-PA-10000130,10.272,Low,No
7976,CA-2015-166051,TEC-PH-10002680,659.97,High,Yes
7977,CA-2015-166051,TEC-PH-10002538,113.73,Medium,No
7978,CA-2016-113040,OFF-BI-10001249,5.104,Low,No
7979,CA-2015-103800,OFF-PA-10000174,16.448,Low,No
7980,CA-2015-113383,OFF-AP-10004532,81.92,Low,No
7981,CA-2015-113383,FUR-FU-10001986,254.9,Medium,No
7982,CA-2018-152499,OFF-FA-10002975,15.12,Low,No
7983,CA-2018-152499,OFF-AR-10003481,7.872,Low,No
7984,CA-2017-151498,OFF-BI-10004967,8.32,Low,No
7985,CA-2017-137939,TEC-PH-10003589,89.95,Low,No
7986,US-2017-117793,OFF-LA-10002945,25.2,Low,No
7987,US-2017-117793,OFF-LA-10003537,37.59,Low,No
7988,US-2017-117793,OFF-ST-10002406,14.97,Low,No
7989,US-2017-117793,TEC-AC-10003433,1.98,Low,No
7990,CA-2017-133872,OFF-BI-10002082,39.936,Low,No
7991,CA-2017-133872,TEC-AC-10000521,18.464,Low,No
7992,US-2016-165743,OFF-BI-10001982,4.896,Low,No
7993,US-2016-165743,FUR-BO-10002268,145.764,Medium,No
7994,US-2016-165743,OFF-BI-10001758,9.612,Low,No
7995,US-2018-105998,TEC-AC-10004469,199.75,Medium,No
7996,US-2018-105998,FUR-TA-10001095,1673.184,High,Yes
7997,US-2015-148194,FUR-FU-10001852,12.18,Low,No
7998,US-2015-148194,OFF-AP-10000696,57.68,Low,No
7999,US-2016-151407,TEC-PH-10003885,263.96,Medium,No
8000,CA-2016-110870,TEC-AC-10002926,299.94,Medium,No
8001,CA-2016-110870,OFF-SU-10001225,25.76,Low,No
8002,CA-2015-143210,TEC-PH-10004434,271.9,Medium,No
8003,CA-2015-143210,FUR-FU-10003878,45.84,Low,No
8004,CA-2015-143210,FUR-FU-10002268,9.82,Low,No
8005,CA-2017-139808,OFF-FA-10001883,93.36,Low,No
8006,CA-2016-110863,OFF-ST-10002756,541.24,High,Yes
8007,CA-2016-110863,OFF-PA-10000474,106.32,Medium,No
8008,CA-2016-110863,FUR-CH-10002073,1323.9,High,Yes
8009,CA-2015-127859,OFF-PA-10003641,126.624,Medium,No
8010,US-2016-136427,TEC-PH-10002070,125.944,Medium,No
8011,CA-2018-120168,OFF-BI-10004519,663.92,High,Yes
8012,CA-2018-120168,TEC-AC-10002167,120.0,Medium,No
8013,CA-2018-120168,OFF-FA-10000936,3.29,Low,No
8014,CA-2018-120168,FUR-FU-10000732,18.84,Low,No
8015,US-2015-131870,FUR-FU-10002501,60.672,Low,No
8016,US-2015-131870,OFF-AR-10000634,30.816,Low,No
8017,CA-2018-114804,TEC-PH-10001700,52.792,Low,No
8018,CA-2018-167227,OFF-AP-10001962,83.9,Low,No
8019,CA-2018-167227,OFF-PA-10001838,11.76,Low,No
8020,CA-2015-129189,OFF-AP-10000124,4.992,Low,No
8021,CA-2015-129189,OFF-EN-10003567,87.92,Low,No
8022,CA-2015-129189,FUR-CH-10004997,657.93,High,Yes
8023,CA-2015-129189,OFF-BI-10000494,1.044,Low,No
8024,CA-2016-132465,FUR-FU-10000277,210.68,Medium,No
8025,CA-2016-132465,OFF-ST-10003641,78.8,Low,No
8026,CA-2016-132465,TEC-AC-10001998,19.99,Low,No
8027,CA-2016-132465,OFF-ST-10001932,772.68,High,Yes
8028,CA-2017-166373,TEC-AC-10002323,106.08,Medium,No
8029,CA-2017-158806,FUR-FU-10004270,23.076,Low,No
8030,CA-2017-158806,OFF-PA-10004621,25.92,Low,No
8031,CA-2016-119690,OFF-PA-10001019,47.952,Low,No
8032,CA-2016-119690,OFF-BI-10000201,0.984,Low,No
8033,CA-2016-119690,FUR-FU-10004587,75.384,Low,No
8034,CA-2016-119690,OFF-LA-10001613,4.608,Low,No
8035,CA-2016-153738,OFF-BI-10001308,37.68,Low,No
8036,CA-2018-169012,OFF-AP-10003278,41.91,Low,No
8037,CA-2018-109393,FUR-BO-10003966,435.999,Medium,No
8038,CA-2018-121489,FUR-CH-10004698,388.704,Medium,No
8039,CA-2018-121489,OFF-ST-10000025,572.58,High,Yes
8040,CA-2018-121489,TEC-AC-10000682,33.18,Low,No
8041,US-2018-133081,TEC-AC-10001772,63.88,Low,No
8042,US-2018-133081,FUR-FU-10001379,26.72,Low,No
8043,CA-2018-165008,OFF-BI-10002794,295.056,Medium,No
8044,CA-2017-145611,OFF-AP-10001005,393.25,Medium,No
8045,CA-2017-113600,OFF-BI-10000201,2.214,Low,No
8046,CA-2018-130834,OFF-PA-10003673,16.272,Low,No
8047,CA-2017-168543,OFF-AP-10000938,706.86,High,Yes
8048,CA-2015-144974,OFF-BI-10003274,5.97,Low,No
8049,CA-2015-144974,FUR-FU-10001095,21.184,Low,No
8050,CA-2015-144974,OFF-AP-10001492,41.376,Low,No
8051,CA-2015-109904,OFF-AR-10004999,17.94,Low,No
8052,CA-2018-152205,OFF-BI-10004094,2.655,Low,No
8053,CA-2016-121188,OFF-ST-10001490,892.35,High,Yes
8054,CA-2016-121188,FUR-BO-10004695,307.666,Medium,No
8055,CA-2016-121188,OFF-ST-10000736,728.82,High,Yes
8056,CA-2016-121188,OFF-BI-10001617,41.36,Low,No
8057,CA-2016-121188,TEC-PH-10003589,43.176,Low,No
8058,CA-2016-121188,FUR-FU-10003981,4.16,Low,No
8059,CA-2016-156013,OFF-PA-10001970,61.4,Low,No
8060,CA-2016-156013,OFF-BI-10002437,24.448,Low,No
8061,CA-2017-132997,TEC-PH-10000586,263.96,Medium,No
8062,CA-2017-132997,TEC-PH-10003811,359.97,Medium,No
8063,CA-2017-132997,OFF-PA-10004983,12.96,Low,No
8064,CA-2017-132997,OFF-ST-10003479,116.82,Medium,No
8065,CA-2017-132997,OFF-BI-10004318,276.784,Medium,No
8066,US-2016-160563,TEC-AC-10002567,239.97,Medium,No
8067,US-2016-160563,FUR-FU-10001731,16.02,Low,No
8068,CA-2018-151750,OFF-ST-10002743,454.56,Medium,No
8069,CA-2018-151750,FUR-FU-10002116,141.42,Medium,No
8070,CA-2018-151750,FUR-CH-10003199,310.744,Medium,No
8071,CA-2018-151750,OFF-AR-10003158,12.736,Low,No
8072,CA-2018-151750,OFF-BI-10000301,6.47,Low,No
8073,CA-2018-151750,OFF-BI-10000343,13.748,Low,No
8074,CA-2018-151750,OFF-AP-10004708,15.224,Low,No
8075,CA-2016-106187,FUR-FU-10000794,27.42,Low,No
8076,CA-2016-106187,OFF-BI-10004519,165.98,Medium,No
8077,CA-2016-106187,TEC-AC-10001590,75.0,Low,No
8078,US-2017-164945,OFF-BI-10001524,134.272,Medium,No
8079,CA-2016-150714,OFF-LA-10001474,146.544,Medium,No
8080,CA-2016-150714,OFF-PA-10001497,131.904,Medium,No
8081,CA-2016-150714,OFF-AP-10003287,203.88,Medium,No
8082,CA-2016-150714,OFF-BI-10002982,14.301,Low,No
8083,CA-2016-150714,OFF-ST-10001809,718.64,High,Yes
8084,CA-2017-105753,FUR-FU-10000246,61.1,Low,No
8085,CA-2018-120894,OFF-AP-10000252,28.08,Low,No
8086,CA-2017-106621,OFF-AR-10002375,10.496,Low,No
8087,CA-2016-107020,OFF-BI-10003719,39.92,Low,No
8088,US-2016-117492,OFF-AP-10001492,77.58,Low,No
8089,CA-2015-101392,OFF-ST-10000532,269.36,Medium,No
8090,CA-2016-127502,OFF-LA-10001613,5.76,Low,No
8091,CA-2018-143658,OFF-AR-10002818,109.9,Medium,No
8092,CA-2018-133046,FUR-FU-10001940,23.88,Low,No
8093,CA-2018-133046,OFF-PA-10003883,26.2,Low,No
8094,CA-2018-133046,OFF-PA-10002787,12.96,Low,No
8095,CA-2018-133046,TEC-AC-10000991,234.95,Medium,No
8096,CA-2018-122798,OFF-ST-10003058,118.25,Medium,No
8097,CA-2018-122798,OFF-PA-10004239,4.28,Low,No
8098,CA-2017-169663,TEC-AC-10003038,26.85,Low,No
8099,CA-2017-169663,TEC-MA-10000984,3357.6,High,Yes
8100,CA-2016-149846,OFF-LA-10004484,8.26,Low,No
8101,CA-2016-149846,TEC-MA-10004002,2973.32,High,Yes
8102,CA-2016-149846,OFF-ST-10002406,104.79,Medium,No
8103,CA-2016-149846,TEC-PH-10003645,775.728,High,Yes
8104,CA-2018-159149,FUR-BO-10001601,89.0664,Low,No
8105,CA-2018-159149,OFF-AR-10000937,175.44,Medium,No
8106,CA-2018-159149,TEC-PH-10000038,438.336,Medium,No
8107,US-2018-167570,FUR-CH-10003396,215.544,Medium,No
8108,CA-2018-160122,OFF-EN-10002592,55.584,Low,No
8109,CA-2018-160122,FUR-CH-10000422,127.386,Medium,No
8110,CA-2017-130393,FUR-CH-10002647,248.43,Medium,No
8111,CA-2017-130393,OFF-AP-10004859,11.648,Low,No
8112,CA-2017-130393,FUR-CH-10004477,85.246,Low,No
